,First Rand,Investec Group,MTN Group,Aveng Limited
2014-12-23,5014.0,5588.697265625,22050.0,724.8173217773438
2014-12-24,4950.0,5579.5625,21925.0,732.1605224609375
2014-12-25,4950.0,5579.5625,21925.0,732.1605224609375
2014-12-26,4950.0,5579.5625,21925.0,732.1605224609375
2014-12-29,5100.0,5617.81396484375,22199.0,739.9357299804688
2014-12-30,5014.0,5524.75439453125,22167.0,743.3912963867188
2014-12-31,5057.0,5547.59130859375,22141.0,751.598388671875
2015-01-01,5057.0,5547.59130859375,22141.0,751.598388671875
2015-01-02,5002.0,5540.740234375,21700.0,749.4385986328125
2015-01-05,4772.0,5402.0078125,20633.0,772.7640991210938
2015-01-06,4868.0,5435.69189453125,21245.0,734.3203125
2015-01-07,4965.0,5428.27001953125,20864.0,749.4385986328125
2015-01-08,5031.0,5448.82275390625,20850.0,717.0421142578125
2015-01-09,4899.0,5338.06494140625,20417.0,699.3320922851562
2015-01-12,4821.0,5299.8134765625,19988.0,703.2196044921875
2015-01-13,4963.0,5437.97509765625,20345.0,714.0184936523438
2015-01-14,4843.0,5327.2177734375,19812.0,712.7225952148438
2015-01-15,4892.0,5403.72021484375,20850.0,704.08349609375
2015-01-16,4825.0,5323.22119140625,20063.0,695.4445190429688
2015-01-19,4774.0,5463.66650390625,20412.0,711.8587036132812
2015-01-20,4834.0,5443.11376953125,20194.0,734.3203125
2015-01-21,4776.0,5436.2626953125,20250.0,732.1605224609375
2015-01-22,4850.0,5482.5068359375,20271.0,721.3616943359375
2015-01-23,4903.0,5516.76171875,20405.0,726.5451049804688
2015-01-26,4975.0,5582.98779296875,20876.0,738.6397705078125
2015-01-27,5128.0,5610.39208984375,20751.0,729.1367797851562
2015-01-28,5243.0,5706.3056640625,21158.0,720.497802734375
2015-01-29,5138.0,5629.232421875,20847.0,739.5037231445312
2015-01-30,5208.0,5631.51611328125,20207.0,769.3084716796875
2015-02-02,5160.0,5492.21240234375,20558.0,785.2907104492188
2015-02-03,5250.0,5582.4169921875,21022.0,807.7523193359375
2015-02-04,5145.0,5543.5947265625,21200.0,781.4031982421875
2015-02-05,5160.0,5620.66845703125,21360.0,779.67529296875
2015-02-06,5188.0,5698.8837890625,21200.0,755.9179077148438
2015-02-09,5190.0,5652.06884765625,21799.0,745.551025390625
2015-02-10,5190.0,5594.9775390625,21274.0,724.8173217773438
2015-02-11,5144.0,5745.12841796875,20600.0,702.355712890625
2015-02-12,5249.0,5862.73681640625,21397.0,661.7520751953125
2015-02-13,5249.0,5872.4423828125,21629.0,656.1367797851562
2015-02-16,5299.0,5843.32568359375,21550.0,685.5095825195312
2015-02-17,5285.0,5840.47119140625,21481.0,738.6397705078125
2015-02-18,5263.0,5888.9990234375,21340.0,714.8823852539062
2015-02-19,5250.0,5935.81396484375,21234.0,717.0421142578125
2015-02-20,5205.0,5878.1513671875,21525.0,717.0421142578125
2015-02-23,5235.0,5971.2109375,21494.0,717.0421142578125
2015-02-24,5305.0,5931.24658203125,21113.0,688.9652099609375
2015-02-25,5337.0,5946.0908203125,20945.0,671.255126953125
2015-02-26,5405.0,5899.275390625,21033.0,671.255126953125
2015-02-27,5350.0,5920.97021484375,20664.0,674.27880859375
2015-03-02,5323.0,5930.67578125,20602.0,685.5095825195312
2015-03-03,5271.0,5951.22900390625,20846.0,659.5924072265625
2015-03-04,5282.0,5885.57373046875,21028.0,623.3082885742188
2015-03-05,5398.0,5931.81787109375,22272.0,570.1781005859375
2015-03-06,5458.0,6089.96142578125,22200.0,604.7343139648438
2015-03-09,5370.0,5980.91650390625,21859.0,606.0302124023438
2015-03-10,5260.0,5895.85009765625,21800.0,593.9354858398438
2015-03-11,5290.0,5936.9560546875,21610.0,583.568603515625
2015-03-12,5505.0,5956.93798828125,21901.0,572.3378295898438
2015-03-13,5448.0,5948.9453125,21550.0,580.5449829101562
2015-03-16,5502.0,6154.47509765625,21829.0,589.6160278320312
2015-03-17,5460.0,6108.8017578125,21920.0,548.5803833007812
2015-03-18,5449.0,6111.08544921875,22148.0,542.5330810546875
2015-03-19,5365.0,6178.45361328125,22100.0,545.5568237304688
2015-03-20,5396.0,6078.54296875,22491.0,554.19580078125
2015-03-23,5365.0,6021.45166015625,21350.0,556.7874755859375
2015-03-24,5495.0,6059.1318359375,21090.0,549.4442749023438
2015-03-25,5487.0,5937.52685546875,20700.0,511.00048828125
2015-03-26,5447.0,5806.21630859375,20322.0,496.7460021972656
2015-03-27,5455.0,5794.7978515625,20300.0,485.94720458984375
2015-03-30,5592.0,5870.15869140625,20700.0,492.426513671875
2015-03-31,5584.0,5798.2236328125,20500.0,485.5152893066406
2015-04-01,5598.0,5751.408203125,21700.0,501.92950439453125
2015-04-02,5632.0,5810.21240234375,21978.0,505.3851013183594
2015-04-03,5632.0,5810.21240234375,21978.0,505.3851013183594
2015-04-06,5632.0,5810.21240234375,21978.0,505.3851013183594
2015-04-07,5712.0,5851.318359375,22210.0,503.2253112792969
2015-04-08,5720.0,5936.9560546875,22272.0,498.9057922363281
2015-04-09,5765.0,5958.65087890625,22304.0,496.7460021972656
2015-04-10,5728.0,6082.53955078125,22073.0,501.06561279296875
2015-04-13,5720.0,6103.09228515625,22250.0,483.7875061035156
2015-04-14,5735.0,6063.69921875,21911.0,482.9234924316406
2015-04-15,5715.0,6104.80517578125,22175.0,486.81109619140625
2015-04-16,5750.0,6142.48583984375,23036.0,495.0181884765625
2015-04-17,5690.0,6108.8017578125,22829.0,492.426513671875
2015-04-20,5729.0,6177.3115234375,22500.0,494.5863037109375
2015-04-21,5749.0,6341.16455078125,22630.0,470.8288879394531
2015-04-22,5750.0,6433.65283203125,22630.0,451.3909912109375
2015-04-23,5800.0,6507.8720703125,23097.0,459.1661071777344
2015-04-24,5759.0,6531.8505859375,23975.0,468.6690979003906
2015-04-27,5759.0,6531.8505859375,23975.0,468.6690979003906
2015-04-28,5720.0,6467.90771484375,24602.0,477.3081970214844
2015-04-29,5649.0,6442.78759765625,24050.0,455.27850341796875
2015-04-30,5683.0,6508.44287109375,23900.0,462.1897888183594
2015-05-01,5683.0,6508.44287109375,23900.0,462.1897888183594
2015-05-04,5652.0,6500.4501953125,24200.0,475.1484069824219
2015-05-05,5630.0,6382.84130859375,23984.0,491.1307067871094
2015-05-06,5472.0,6251.53076171875,23731.0,493.722412109375
2015-05-07,5418.0,6276.080078125,23250.0,479.89990234375
2015-05-08,5463.0,6482.1806640625,23096.0,485.5152893066406
2015-05-11,5452.0,6485.6064453125,23155.0,486.81109619140625
2015-05-12,5447.0,6365.7138671875,23150.0,480.331787109375
2015-05-13,5420.0,6410.81640625,23058.0,478.60400390625
2015-05-14,5361.0,6406.2490234375,23337.0,477.3081970214844
2015-05-15,5392.0,6459.34423828125,23485.0,466.5093078613281
2015-05-18,5477.0,6498.16650390625,23574.0,459.5981140136719
2015-05-19,5507.0,6578.0947265625,23579.0,438.4324035644531
2015-05-20,5470.0,6620.91357421875,22883.0,457.00640869140625
2015-05-21,5452.0,6670.5830078125,23153.0,442.75189208984375
2015-05-22,5455.0,6793.90087890625,22928.0,431.0892028808594
2015-05-25,5452.0,6756.220703125,22400.0,412.51519775390625
2015-05-26,5350.0,6566.10546875,22043.0,384.4382019042969
2015-05-27,5343.0,6517.57763671875,21754.0,380.11871337890625
2015-05-28,5305.0,6449.06787109375,21587.0,370.6156921386719
2015-05-29,5200.0,6354.29541015625,21522.0,369.31988525390625
2015-06-01,5200.0,6280.07666015625,21750.0,365.00030517578125
2015-06-02,5250.0,6286.927734375,22052.0,360.6807861328125
2015-06-03,5164.0,6283.501953125,21750.0,360.6807861328125
2015-06-04,5160.0,6252.1015625,21284.0,352.04168701171875
2015-06-05,5140.0,6251.53076171875,21586.0,352.04168701171875
2015-06-08,5230.0,6296.63330078125,21400.0,356.3612976074219
2015-06-09,5230.0,6204.7158203125,21171.0,357.6571044921875
2015-06-10,5304.0,6399.39794921875,21929.0,388.7578125
2015-06-11,5280.0,6403.96533203125,21700.0,326.1246032714844
2015-06-12,5212.0,6367.4267578125,22100.0,315.3257141113281
2015-06-15,5101.0,6263.52001953125,21891.0,313.597900390625
2015-06-16,5101.0,6263.52001953125,21891.0,313.597900390625
2015-06-17,5102.0,6309.76416015625,22216.0,313.1659851074219
2015-06-18,5079.0,6234.4033203125,22575.0,315.3257141113281
2015-06-19,5107.0,6187.01708984375,22792.0,288.1127014160156
2015-06-22,5230.0,6307.48046875,22720.0,272.1304016113281
2015-06-23,5340.0,6328.03369140625,22846.0,257.0120849609375
2015-06-24,5344.0,6337.73876953125,22849.0,250.53280639648438
2015-06-25,5450.0,6411.9580078125,23018.0,252.6925048828125
2015-06-26,5328.0,6379.416015625,22500.0,252.6925048828125
2015-06-29,5252.0,6277.2216796875,22597.0,248.80499267578125
2015-06-30,5332.0,6289.21142578125,22875.0,248.3730010986328
2015-07-01,5252.0,6360.0048828125,23159.0,246.21319580078125
2015-07-02,5309.0,6442.216796875,23505.0,249.6688995361328
2015-07-03,5299.0,6381.69970703125,23357.0,254.852294921875
2015-07-06,5240.0,6352.01171875,22709.0,259.17181396484375
2015-07-07,5050.0,6173.3154296875,21749.0,256.5801086425781
2015-07-08,5195.0,6262.3779296875,21729.0,250.96470642089844
2015-07-09,5301.0,6459.34423828125,21948.0,253.9884033203125
2015-07-10,5336.0,6510.7265625,21691.0,250.53280639648438
2015-07-13,5462.0,6707.6923828125,21664.0,247.9409942626953
2015-07-14,5469.0,6580.94921875,21850.0,246.21319580078125
2015-07-15,5490.0,6736.8095703125,21800.0,246.21319580078125
2015-07-16,5490.0,6831.58154296875,21795.0,234.55050659179688
2015-07-17,5520.0,6827.5849609375,21725.0,252.26060485839844
2015-07-20,5575.0,6836.7197265625,21700.0,260.46771240234375
2015-07-21,5550.0,6741.37646484375,21700.0,276.88189697265625
2015-07-22,5459.0,6733.95458984375,21526.0,282.92919921875
2015-07-23,5529.0,6772.77734375,21801.0,303.6629943847656
2015-07-24,5474.0,6727.6748046875,21400.0,289.40850830078125
2015-07-27,5360.0,6620.34228515625,21304.0,276.88189697265625
2015-07-28,5356.0,6511.29736328125,20030.0,269.970703125
2015-07-29,5485.0,6614.63330078125,20450.0,267.8109130859375
2015-07-30,5390.0,6610.06591796875,20610.0,269.106689453125
2015-07-31,5474.0,6604.927734375,21100.0,278.6097106933594
2015-08-03,5460.0,6634.04443359375,20549.0,267.8109130859375
2015-08-04,5638.0,6691.70703125,20837.0,274.2901916503906
2015-08-05,5725.0,6751.08251953125,20866.0,273.4263000488281
2015-08-06,5688.0,6688.28173828125,20199.0,269.106689453125
2015-08-07,5631.0,6570.6728515625,20253.0,269.970703125
2015-08-10,5631.0,6570.6728515625,20253.0,269.970703125
2015-08-11,5650.0,6685.4267578125,20688.0,269.106689453125
2015-08-12,5396.0,6398.8271484375,19965.0,262.62750244140625
2015-08-13,5459.0,6494.169921875,20325.0,257.4440002441406
2015-08-14,5393.0,6427.94384765625,19699.0,238.006103515625
2015-08-17,5276.0,6352.01171875,19745.0,221.16000366210938
2015-08-18,5331.0,6479.89697265625,19720.0,215.1125946044922
2015-08-19,5210.0,6379.98681640625,19455.0,215.97650146484375
2015-08-20,5167.0,6244.6796875,18689.0,215.97650146484375
2015-08-21,5116.0,6081.3974609375,18200.0,209.4971923828125
2015-08-24,4993.0,5987.19677734375,16774.0,203.4499053955078
2015-08-25,5333.0,6139.63134765625,17625.0,203.4499053955078
2015-08-26,5266.0,6009.46240234375,17068.0,203.0178985595703
2015-08-27,5219.0,6165.322265625,17114.0,198.69839477539062
2015-08-28,5289.0,6165.322265625,17783.0,209.4971923828125
2015-08-31,5291.0,6238.970703125,17697.0,207.76939392089844
2015-09-01,5061.0,5978.06201171875,17510.0,215.97650146484375
2015-09-02,5158.0,6085.96533203125,18011.0,235.41439819335938
2015-09-03,5229.0,6184.16259765625,18511.0,248.80499267578125
2015-09-04,5038.0,6039.14990234375,17885.0,231.0948944091797
2015-09-07,5020.0,6144.76953125,17501.0,246.21319580078125
2015-09-08,5102.0,6210.4248046875,17750.0,222.88780212402344
2015-09-09,5209.0,6300.05859375,16800.0,222.45579528808594
2015-09-10,5073.0,6353.15380859375,16917.0,215.97650146484375
2015-09-11,5041.0,6222.98486328125,17248.0,209.4971923828125
2015-09-14,5170.0,6323.46630859375,17268.0,208.63330078125
2015-09-15,5182.0,6315.47314453125,17582.0,200.8582000732422
2015-09-16,5225.0,6313.7607421875,17941.0,199.5623016357422
2015-09-17,5295.0,6395.4013671875,18199.0,190.49130249023438
2015-09-18,5259.0,6248.10498046875,18036.0,174.9409942626953
2015-09-21,5210.0,6311.47705078125,17585.0,172.3491973876953
2015-09-22,5168.0,6167.60595703125,17560.0,171.05340576171875
2015-09-23,5129.0,6311.47705078125,17765.0,165.00599670410156
2015-09-24,5129.0,6311.47705078125,17765.0,165.00599670410156
2015-09-25,5060.0,6192.1552734375,17951.0,155.5030975341797
2015-09-28,4876.0,6105.947265625,17764.0,154.2071990966797
2015-09-29,4874.0,6032.8701171875,17643.0,153.77529907226562
2015-09-30,4915.0,6074.546875,17800.0,155.5030975341797
2015-10-01,5006.0,6137.34765625,18102.0,147.29600524902344
2015-10-02,5015.0,6188.1591796875,17883.0,148.591796875
2015-10-05,5092.0,6322.32421875,18498.0,156.7989044189453
2015-10-06,5070.0,6295.4912109375,18140.0,170.62139892578125
2015-10-07,5110.0,6359.43408203125,18690.0,180.12440490722656
2015-10-08,4965.0,6317.18603515625,18550.0,187.89959716796875
2015-10-09,4992.0,6353.724609375,18917.0,194.37890625
2015-10-12,4981.0,6328.6044921875,18379.0,200.8582000732422
2015-10-13,4933.0,6242.966796875,18368.0,187.89959716796875
2015-10-14,4874.0,6227.55224609375,18360.0,172.7812042236328
2015-10-15,4919.0,6237.2578125,18223.0,175.37289428710938
2015-10-16,4865.0,6234.4033203125,18605.0,172.3491973876953
2015-10-19,4999.0,6371.42333984375,18605.0,164.14210510253906
2015-10-20,4967.0,6322.89501953125,18333.0,161.98240661621094
2015-10-21,4967.0,6359.43408203125,18201.0,158.0948028564453
2015-10-22,5054.0,6353.724609375,18623.0,149.0238037109375
2015-10-23,5108.0,6560.396484375,19084.0,151.18350219726562
2015-10-26,5137.0,6582.09130859375,16700.0,151.61549377441406
2015-10-27,5115.0,6531.27978515625,15998.0,151.18350219726562
2015-10-28,5175.0,6535.27587890625,15585.0,149.0238037109375
2015-10-29,5066.0,6533.56298828125,15438.0,149.8876953125
2015-10-30,5079.0,6578.0947265625,15780.0,147.7279052734375
2015-11-02,5219.0,6646.03369140625,14817.0,147.29600524902344
2015-11-03,5156.0,6633.4736328125,15554.0,145.56820678710938
2015-11-04,5177.0,6650.60107421875,16329.0,143.84030151367188
2015-11-05,5164.0,6543.83984375,16199.0,143.84030151367188
2015-11-06,5072.0,6474.7587890625,15745.0,140.38470458984375
2015-11-09,5079.0,6584.94580078125,16001.0,136.49710083007812
2015-11-10,5031.0,6416.525390625,15360.0,131.31370544433594
2015-11-11,4930.0,6356.00830078125,15148.0,125.26640319824219
2015-11-12,4824.0,6280.07666015625,14700.0,114.89949798583984
2015-11-13,4752.0,6211.56640625,14500.0,117.92320251464844
2015-11-16,4722.0,6193.8681640625,14460.0,118.78710174560547
2015-11-17,4787.0,6308.05126953125,14225.0,124.83439636230469
2015-11-18,4800.0,6280.07666015625,13800.0,123.97049713134766
2015-11-19,5004.0,6737.38037109375,14380.0,116.6272964477539
2015-11-20,5023.0,6760.216796875,14200.0,111.44390106201172
2015-11-23,4932.0,6670.01220703125,14311.0,113.17169952392578
2015-11-24,4885.0,6710.54736328125,14466.0,114.89949798583984
2015-11-25,4859.0,6901.2333984375,14191.0,114.89949798583984
2015-11-26,4836.0,6971.4560546875,14534.0,115.76339721679688
2015-11-27,4780.0,6890.95654296875,14344.0,114.46749877929688
2015-11-30,4702.0,6964.60498046875,14516.0,115.3313980102539
2015-12-01,4629.0,6991.43798828125,14550.0,114.46749877929688
2015-12-02,4667.0,6964.60498046875,14677.0,114.46749877929688
2015-12-03,4647.0,6834.43603515625,14000.0,113.17169952392578
2015-12-04,4530.0,6579.8076171875,13574.0,110.58000183105469
2015-12-07,4540.0,6517.57763671875,13700.0,109.28410339355469
2015-12-08,4554.0,6492.45751953125,13577.0,109.71600341796875
2015-12-09,4555.0,6544.9814453125,13724.0,107.98819732666016
2015-12-10,3879.0,6165.89306640625,13405.0,105.82849884033203
2015-12-11,3557.0,5673.19287109375,12550.0,95.02960205078125
2015-12-14,4020.0,6032.298828125,12641.0,94.16570281982422
2015-12-15,4200.0,5908.98095703125,13000.0,95.02960205078125
2015-12-16,4200.0,5908.98095703125,13000.0,95.02960205078125
2015-12-17,4315.0,6159.61328125,13820.0,93.30180358886719
2015-12-18,4226.0,5948.9453125,13436.0,81.20709991455078
2015-12-21,4297.0,6068.2666015625,13504.0,91.5739974975586
2015-12-22,4395.0,6280.07666015625,14116.0,92.86990356445312
2015-12-23,4420.0,6308.6220703125,14104.0,105.82849884033203
2015-12-24,4446.0,6441.07470703125,13900.0,94.16570281982422
2015-12-25,4446.0,6441.07470703125,13900.0,94.16570281982422
2015-12-28,4350.0,6407.390625,14300.0,92.43789672851562
2015-12-29,4373.0,6353.15380859375,14103.0,94.16570281982422
2015-12-30,4256.0,6389.6923828125,13867.0,97.62139892578125
2015-12-31,4237.0,6285.21484375,13289.0,97.62139892578125
2016-01-01,4237.0,6285.21484375,13289.0,97.62139892578125
2016-01-04,4020.0,6080.255859375,12991.0,92.86990356445312
2016-01-05,4160.0,6085.39404296875,13716.0,97.18939971923828
2016-01-06,4005.0,5958.65087890625,13279.0,96.32550048828125
2016-01-07,3895.0,5857.5986328125,12625.0,91.5739974975586
2016-01-08,3885.0,5863.87890625,12489.0,96.75749969482422
2016-01-11,3800.0,5900.98828125,12420.0,95.02960205078125
2016-01-12,3951.0,5904.98486328125,12233.0,94.59770202636719
2016-01-13,4112.0,5994.04736328125,12611.0,91.14209747314453
2016-01-14,4100.0,5879.8642578125,12114.0,86.3906021118164
2016-01-15,3900.0,5822.77294921875,11779.0,86.82250213623047
2016-01-18,3900.0,5735.42236328125,12050.0,90.71009826660156
2016-01-19,4000.0,5837.61669921875,12005.0,94.16570281982422
2016-01-20,3960.0,5605.25390625,11770.0,96.75749969482422
2016-01-21,4007.0,5588.12646484375,11262.0,91.5739974975586
2016-01-22,4045.0,5767.96484375,12299.0,95.89350128173828
2016-01-25,4063.0,5620.66845703125,12488.0,102.372802734375
2016-01-26,4136.0,5630.94482421875,12252.0,103.668701171875
2016-01-27,4050.0,5666.341796875,12585.0,101.94090270996094
2016-01-28,4219.0,5704.59326171875,13030.0,102.372802734375
2016-01-29,4472.0,5823.34375,13950.0,103.668701171875
2016-02-01,4449.0,5728.57177734375,12700.0,104.964599609375
2016-02-02,4190.0,5612.1044921875,12566.0,103.23670196533203
2016-02-03,4188.0,5652.06884765625,12737.0,103.668701171875
2016-02-04,4440.0,5781.095703125,13877.0,114.46749877929688
2016-02-05,4557.0,5843.32568359375,14116.0,130.01780700683594
2016-02-08,4450.0,5720.57861328125,13995.0,139.5207977294922
2016-02-09,4391.0,5461.3828125,14138.0,138.6569061279297
2016-02-10,4388.0,5552.7294921875,14200.0,145.56820678710938
2016-02-11,4324.0,5338.06494140625,13394.0,144.70419311523438
2016-02-12,4440.0,5509.33984375,13910.0,140.38470458984375
2016-02-15,4697.0,5867.875,14579.0,144.2722930908203
2016-02-16,4553.0,5748.5537109375,14900.0,139.08889770507812
2016-02-17,4637.0,5887.2861328125,15200.0,140.8166961669922
2016-02-18,4757.0,5992.3349609375,15370.0,140.38470458984375
2016-02-19,4624.0,5863.3076171875,12600.0,122.2426986694336
2016-02-22,4584.0,5851.8896484375,12825.0,118.78710174560547
2016-02-23,4518.0,5757.6884765625,12790.0,117.49120330810547
2016-02-24,4430.0,5614.38818359375,12905.0,121.37879943847656
2016-02-25,4528.0,5720.57861328125,12850.0,116.6272964477539
2016-02-26,4540.0,5960.9345703125,13100.0,129.15390014648438
2016-02-29,4433.0,5887.2861328125,13380.0,129.15390014648438
2016-03-01,4650.0,6097.38330078125,13734.0,127.42610168457031
2016-03-02,4706.0,6051.7099609375,13575.0,126.99420166015625
2016-03-03,4800.0,6182.44970703125,14163.0,131.74569702148438
2016-03-04,4828.0,6151.04931640625,14210.0,146.00010681152344
2016-03-07,4926.0,6183.591796875,14782.0,160.2545928955078
2016-03-08,4560.0,6134.49267578125,14800.0,155.93499755859375
2016-03-09,4350.0,6080.255859375,14832.0,146.86399841308594
2016-03-10,4369.0,6121.9326171875,14750.0,138.6569061279297
2016-03-11,4376.0,6154.47509765625,14503.0,138.22500610351562
2016-03-14,4375.0,6254.38525390625,14494.0,138.22500610351562
2016-03-15,4301.0,6285.21484375,13906.0,146.86399841308594
2016-03-16,4343.0,6322.89501953125,14255.0,146.86399841308594
2016-03-17,4636.0,6343.4482421875,14150.0,152.47940063476562
2016-03-18,4790.0,6302.34228515625,14600.0,164.14210510253906
2016-03-21,4790.0,6302.34228515625,14600.0,164.14210510253906
2016-03-22,4795.0,6280.6474609375,14700.0,177.10069274902344
2016-03-23,4598.0,6216.70458984375,14195.0,170.62139892578125
2016-03-24,4495.0,6216.70458984375,12750.0,170.62139892578125
2016-03-25,4495.0,6216.70458984375,12750.0,170.62139892578125
2016-03-28,4495.0,6216.70458984375,12750.0,170.62139892578125
2016-03-29,4448.0,6102.521484375,12864.0,165.43800354003906
2016-03-30,4740.0,6222.4140625,13202.0,166.30189514160156
2016-03-31,4837.0,6211.56640625,13520.0,168.46170043945312
2016-04-01,4707.0,6108.8017578125,13060.0,164.14210510253906
2016-04-04,4702.0,6205.28662109375,13254.0,164.14210510253906
2016-04-05,4575.0,6129.3544921875,12777.0,158.52670288085938
2016-04-06,4490.0,6022.59326171875,12426.0,164.14210510253906
2016-04-07,4395.0,5919.2578125,12624.0,164.14210510253906
2016-04-08,4524.0,5994.04736328125,12958.0,181.42030334472656
2016-04-11,4558.0,5937.52685546875,12877.0,186.1717071533203
2016-04-12,4689.0,5937.52685546875,12946.0,181.42030334472656
2016-04-13,4743.0,6097.38330078125,13450.0,181.42030334472656
2016-04-14,4657.0,6144.19873046875,13630.0,185.30780029296875
2016-04-15,4664.0,6139.06005859375,14259.0,182.71609497070312
2016-04-18,4728.0,6213.85009765625,14075.0,182.71609497070312
2016-04-19,4734.0,6192.1552734375,14400.0,188.7635040283203
2016-04-20,4818.0,6285.21484375,14800.0,196.53860473632812
2016-04-21,4830.0,6280.07666015625,14941.0,205.17770385742188
2016-04-22,4741.0,6329.74609375,14738.0,197.40249633789062
2016-04-25,4729.0,6316.04443359375,14359.0,205.17770385742188
2016-04-26,4770.0,6422.8056640625,14403.0,211.65699768066406
2016-04-27,4770.0,6422.8056640625,14403.0,211.65699768066406
2016-04-28,4728.0,6337.16796875,14964.0,200.8582000732422
2016-04-29,4575.0,6230.9775390625,14906.0,200.4261932373047
2016-05-02,4575.0,6230.9775390625,14906.0,200.4261932373047
2016-05-03,4395.0,6023.1640625,14600.0,201.29010009765625
2016-05-04,4342.0,6024.30615234375,13915.0,190.49130249023438
2016-05-05,4269.0,5919.82861328125,13237.0,180.98829650878906
2016-05-06,4217.0,5880.43505859375,13150.0,176.66879272460938
2016-05-09,4227.0,5928.39208984375,13100.0,160.2545928955078
2016-05-10,4261.0,5987.19677734375,13387.0,167.59779357910156
2016-05-11,4287.0,5940.38134765625,13216.0,176.66879272460938
2016-05-12,4206.0,5870.15869140625,12805.0,173.6450958251953
2016-05-13,4198.0,5981.4873046875,12668.0,172.7812042236328
2016-05-16,4156.0,6121.9326171875,12620.0,174.9409942626953
2016-05-17,4139.0,6068.2666015625,12706.0,172.7812042236328
2016-05-18,4157.0,6185.87548828125,12743.0,172.7812042236328
2016-05-19,4125.0,6175.02783203125,12500.0,166.73390197753906
2016-05-20,4200.0,6262.94921875,12839.0,176.66879272460938
2016-05-23,4210.0,6234.4033203125,12747.0,171.4853057861328
2016-05-24,4227.0,6296.06201171875,12810.0,171.91729736328125
2016-05-25,4372.0,6477.04248046875,12950.0,174.0771026611328
2016-05-26,4420.0,6365.14306640625,12621.0,176.23680114746094
2016-05-27,4390.0,6325.75,12584.0,172.3491973876953
2016-05-30,4324.0,6244.6796875,12600.0,171.05340576171875
2016-05-31,4250.0,6157.32958984375,12250.0,170.1894989013672
2016-06-01,4348.0,6061.41552734375,12440.0,165.00599670410156
2016-06-02,4461.0,5926.6796875,12524.0,169.3256072998047
2016-06-03,4560.0,5820.4892578125,12700.0,168.8936004638672
2016-06-06,4613.0,5845.609375,12795.0,176.66879272460938
2016-06-07,4640.0,5933.5302734375,12870.0,174.50900268554688
2016-06-08,4508.0,5873.58447265625,12899.0,176.66879272460938
2016-06-09,4490.0,5778.81201171875,12370.0,176.23680114746094
2016-06-10,4510.0,5680.0439453125,14000.0,172.3491973876953
2016-06-13,4460.0,5566.431640625,14445.0,168.46170043945312
2016-06-14,4315.0,5449.96484375,13692.0,166.30189514160156
2016-06-15,4340.0,5556.72607421875,13766.0,166.30189514160156
2016-06-16,4340.0,5556.72607421875,13766.0,166.30189514160156
2016-06-17,4425.0,5631.51611328125,14462.0,166.73390197753906
2016-06-20,4474.0,5781.095703125,14426.0,166.73390197753906
2016-06-21,4477.0,5823.34375,14788.0,166.73390197753906
2016-06-22,4620.0,5908.41015625,14803.0,171.05340576171875
2016-06-23,4620.0,5908.41015625,14799.0,170.62139892578125
2016-06-24,4434.0,5338.06494140625,13920.0,157.23089599609375
2016-06-27,4255.0,4880.1904296875,13250.0,149.8876953125
2016-06-28,4367.0,5127.39697265625,13900.0,151.61549377441406
2016-06-29,4427.0,5120.5458984375,14409.0,151.18350219726562
2016-06-30,4484.0,5137.67333984375,14292.0,151.61549377441406
2016-07-01,4426.0,5132.53515625,14224.0,146.86399841308594
2016-07-04,4368.0,5022.91943359375,14442.0,152.91140747070312
2016-07-05,4323.0,4843.65185546875,14315.0,157.23089599609375
2016-07-06,4223.0,4680.36962890625,13924.0,157.6627960205078
2016-07-07,4365.0,4779.13818359375,13905.0,162.84629821777344
2016-07-08,4417.0,4796.265625,14072.0,166.30189514160156
2016-07-11,4525.0,4865.91748046875,13968.0,163.710205078125
2016-07-12,4651.0,4933.28564453125,13950.0,165.00599670410156
2016-07-13,4641.0,5015.49755859375,14044.0,166.30189514160156
2016-07-14,4650.0,4982.38427734375,14097.0,167.16580200195312
2016-07-15,4676.0,4876.76513671875,14371.0,167.59779357910156
2016-07-18,4702.0,4937.85302734375,14168.0,177.53269958496094
2016-07-19,4774.0,4896.7470703125,14200.0,174.0771026611328
2016-07-20,4822.0,4944.1328125,14092.0,174.50900268554688
2016-07-21,4824.0,4932.71484375,14488.0,174.9409942626953
2016-07-22,4830.0,4941.84912109375,14581.0,174.9409942626953
2016-07-25,4875.0,4966.9697265625,14802.0,175.80490112304688
2016-07-26,4865.0,4978.958984375,14760.0,174.50900268554688
2016-07-27,4939.0,4861.9208984375,14405.0,176.66879272460938
2016-07-28,4869.0,4793.4111328125,13955.0,173.6450958251953
2016-07-29,4859.0,4720.333984375,14028.0,171.91729736328125
2016-08-01,5016.0,4719.76318359375,13823.0,165.00599670410156
2016-08-02,4868.0,4721.4755859375,13253.0,165.00599670410156
2016-08-03,4868.0,4721.4755859375,13253.0,165.00599670410156
2016-08-04,4851.0,4750.021484375,13355.0,173.6450958251953
2016-08-05,4890.0,4771.1455078125,12982.0,172.7812042236328
2016-08-08,5007.0,4772.287109375,12746.0,174.9409942626953
2016-08-09,5007.0,4772.287109375,12746.0,174.9409942626953
2016-08-10,4930.0,4825.953125,12417.0,184.01199340820312
2016-08-11,5009.0,4770.00341796875,12620.0,203.88180541992188
